1,[0.04727858677506447, 0.04728906974196434, 0.0472995787858963, 0.04731009900569916, 0.04732063412666321, 0.04733118787407875, 0.04734175279736519, 0.04735232889652252, 0.047362927347421646, 0.047373536974191666],[-0.09229622036218643, -0.09230061620473862, -0.092305026948452, -0.09230943024158478, -0.09231384098529816, -0.09231827408075333, -0.0923227071762085, -0.09232712537050247, -0.09233155846595764, -0.092336006462574],[0.049245767295360565, 0.049249317497015, 0.04925285652279854, 0.04925640672445297, 0.04925994947552681, 0.049263495951890945, 0.04926704987883568, 0.04927058890461922, 0.04927414655685425, 0.049277693033218384]
2,[0.03838151693344116, 0.03838849440217018, 0.0383954755961895, 0.03840246424078941, 0.03840946406126022, 0.038416482508182526, 0.03842350095510483, 0.03843052312731743, 0.03843756020069122, 0.03844458982348442],[-0.09450071305036545, -0.09450624138116837, -0.09451177716255188, -0.09451732039451599, -0.0945228561758995, -0.09452839940786362, -0.09453395754098892, -0.09453951567411423, -0.09454508870840073, -0.09455065429210663],[0.05111917108297348, 0.05112381651997566, 0.05112845450639725, 0.051133107393980026, 0.05113775283098221, 0.05114241689443588, 0.05114708095788956, 0.05115174502134323, 0.051156412810087204, 0.051161088049411774]
3,[0.031056927517056465, 0.03106202743947506, 0.031067131087183952, 0.03107224404811859, 0.031077370047569275, 0.031082486733794212, 0.031087618321180344, 0.031092751771211624, 0.0310978926718235, 0.031103042885661125],[-0.09551945328712463, -0.09552593529224396, -0.09553241729736328, -0.0955389067530632, -0.09554538875818253, -0.09555189311504364, -0.09555840492248535, -0.09556491672992706, -0.09557145833969116, -0.09557799249887466],[0.05393084138631821, 0.05393669009208679, 0.05394252389669418, 0.05394836515188217, 0.05395422503352165, 0.05396008491516113, 0.05396594852209091, 0.05397181957960129, 0.053977686911821365, 0.05398356914520264]
4,[0.025303736329078674, 0.025307534262537956, 0.02531133033335209, 0.025315137580037117, 0.025318939238786697, 0.025322748348116875, 0.02532656118273735, 0.02533038705587387, 0.025334207341074944, 0.02533803880214691],[-0.0953521877527237, -0.09535922855138779, -0.09536626189947128, -0.09537331014871597, -0.09538037329912186, -0.09538743644952774, -0.09539451450109482, -0.0954015851020813, -0.09540867060422897, -0.09541576355695724],[0.0576806478202343, 0.057687632739543915, 0.05769462138414383, 0.05770161747932434, 0.05770861357450485, 0.05771562457084656, 0.05772263556718826, 0.057729654014110565, 0.057736676186323166, 0.05774370953440666]
5,[0.021121809259057045, 0.021124718710780144, 0.02112763747572899, 0.021130550652742386, 0.021133478730916977, 0.02113640494644642, 0.021139327436685562, 0.02114225924015045, 0.02114519476890564, 0.021148134022951126],[-0.09399896115064621, -0.09400620311498642, -0.09401345998048782, -0.09402072429656982, -0.09402798116207123, -0.09403526782989502, -0.09404253959655762, -0.094049833714962, -0.0940571278333664, -0.09406442940235138],[0.06236858293414116, 0.06237664818763733, 0.06238472834229469, 0.06239280849695206, 0.06240089237689972, 0.06240898743271828, 0.06241709366440773, 0.06242519989609718, 0.06243331730365753, 0.06244143471121788]
6,[0.018511047586798668, 0.018513401970267296, 0.01851576566696167, 0.018518123775720596, 0.018520493060350418, 0.018522867932915688, 0.01852523162961006, 0.01852760836482048, 0.018529988825321198, 0.018532365560531616],[-0.09145980328321457, -0.09146694093942642, -0.09147406369447708, -0.09148120880126953, -0.09148835390806198, -0.09149549156427383, -0.09150265157222748, -0.09150981903076172, -0.09151698648929596, -0.0915241688489914],[0.06799466907978058, 0.068003810942173, 0.06801294535398483, 0.06802208721637726, 0.06803123652935028, 0.0680404007434845, 0.06804956495761871, 0.06805873662233353, 0.06806792318820953, 0.06807710975408554]
7,[0.01747143641114235, 0.017473550513386726, 0.01747567392885685, 0.017477797344326973, 0.017479926347732544, 0.017482055351138115, 0.017484184354543686, 0.017486322671175003, 0.01748845912516117, 0.01749059557914734],[-0.08773468434810638, -0.08774133771657944, -0.08774799108505249, -0.08775463700294495, -0.0877612978219986, -0.08776796609163284, -0.08777463436126709, -0.08778132498264313, -0.08778802305459976, -0.0877947211265564],[0.07455895841121674, 0.07456915825605392, 0.07457936555147171, 0.07458958029747009, 0.07459981739521027, 0.07461003959178925, 0.0746203064918518, 0.07463055104017258, 0.07464081048965454, 0.0746510922908783]
8,[0.018003029748797417, 0.018005279824137688, 0.018007531762123108, 0.018009785562753677, 0.018012048676609993, 0.018014302477240562, 0.018016565591096878, 0.018018826842308044, 0.018021099269390106, 0.018023371696472168],[-0.08282353729009628, -0.08282926678657532, -0.08283498883247375, -0.08284072577953339, -0.08284647017717361, -0.08285220712423325, -0.08285795897245407, -0.0828637182712555, -0.08286948502063751, -0.08287525922060013],[0.08206149935722351, 0.08207284659147263, 0.08208418637514114, 0.08209554851055145, 0.08210691809654236, 0.08211830258369446, 0.08212969452142715, 0.08214110136032104, 0.08215251564979553, 0.08216395974159241]
9,[0.020105905830860138, 0.02010873146355152, 0.020111562684178352, 0.020114397630095482, 0.020117230713367462, 0.02012006938457489, 0.020122917369008064, 0.02012575976550579, 0.020128615200519562, 0.020131466910243034],[-0.07672622799873352, -0.07673045247793198, -0.07673468440771103, -0.07673893123865128, -0.07674317806959152, -0.07674743235111237, -0.07675168663263321, -0.07675593346357346, -0.0767602026462555, -0.07676447182893753],[0.09050245583057404, 0.09051515907049179, 0.09052786976099014, 0.09054060280323029, 0.09055335819721222, 0.09056612849235535, 0.09057889133691788, 0.0905916765332222, 0.09060446918010712, 0.09061729162931442]
10,[0.023780670017004013, 0.02378511056303978, 0.02378956228494644, 0.0237940214574337, 0.02379848249256611, 0.02380295656621456, 0.02380743809044361, 0.02381192333996296, 0.023816416040062904, 0.023820912465453148],[-0.06944279372692108, -0.06944502890110016, -0.06944728642702103, -0.0694495290517807, -0.06945178657770157, -0.06945402175188065, -0.06945627927780151, -0.06945852935314178, -0.06946079432964325, -0.06946305185556412],[0.09988286346197128, 0.09989824146032333, 0.09991363435983658, 0.09992905706167221, 0.09994446486234665, 0.09995991736650467, 0.09997539222240448, 0.0999908521771431, 0.1000063568353653, 0.10002186894416809]
