1,-0.028377562761306763,-0.3451339304447174,-0.37244513630867004
2,-0.027816101908683777,-0.3453589975833893,-0.37211844325065613
3,-0.027510231360793114,-0.3456367254257202,-0.370678186416626
4,-0.027042772620916367,-0.3458841145038605,-0.37020453810691833
5,-0.02673252299427986,-0.34625354409217834,-0.36839136481285095
6,-0.025219222530722618,-0.34440872073173523,-0.39101043343544006
7,-0.024714495986700058,-0.3446355164051056,-0.3904188871383667
8,-0.02436409518122673,-0.3448953628540039,-0.3893079459667206
9,-0.023967429995536804,-0.34515050053596497,-0.38849008083343506
10,-0.023634592071175575,-0.3455037772655487,-0.3869347870349884
11,-0.022468380630016327,-0.34378188848495483,-0.4074271619319916
12,-0.021984698250889778,-0.34401652216911316,-0.4066537618637085
13,-0.02160484716296196,-0.34426987171173096,-0.40570753812789917
14,-0.021244199946522713,-0.3445352613925934,-0.40467262268066406
15,-0.020891860127449036,-0.3448891043663025,-0.40322479605674744
16,-0.01971731148660183,-0.3431724011898041,-0.42373427748680115
17,-0.019271116703748703,-0.3434053957462311,-0.42281192541122437
18,-0.01887248083949089,-0.34364914894104004,-0.4220398962497711
19,-0.018553167581558228,-0.3439169228076935,-0.4208229184150696
20,-0.018194684758782387,-0.34426018595695496,-0.41953036189079285
21,-0.016742628067731857,-0.34252288937568665,-0.4417429268360138
22,-0.016334932297468185,-0.3427675664424896,-0.44053664803504944
23,-0.01588447205722332,-0.3430015444755554,-0.4400702118873596
24,-0.015623608604073524,-0.3432854115962982,-0.438494473695755
25,-0.01523030549287796,-0.343627005815506,-0.4374147355556488
26,-0.038763467222452164,-0.3471507430076599,-0.32005825638771057
27,-0.037492312490940094,-0.34785595536231995,-0.31844958662986755
28,-0.03644620627164841,-0.34859827160835266,-0.31594616174697876
29,-0.03532581403851509,-0.34933313727378845,-0.31388261914253235
30,-0.034273579716682434,-0.3502286672592163,-0.31065633893013
31,-0.031526271253824234,-0.34562262892723083,-0.3634165823459625
32,-0.030298279598355293,-0.34630662202835083,-0.36165493726730347
33,-0.02926778979599476,-0.34702399373054504,-0.35927295684814453
34,-0.02824421040713787,-0.34775209426879883,-0.3569033145904541
35,-0.02726912498474121,-0.3486340343952179,-0.35363873839378357
36,-0.02480447106063366,-0.34418314695358276,-0.4040851891040802
37,-0.023599540814757347,-0.34485477209091187,-0.4021991789340973
38,-0.022581277415156364,-0.34555765986442566,-0.39987510442733765
39,-0.021630993112921715,-0.34629106521606445,-0.3972471058368683
40,-0.020719466730952263,-0.34717828035354614,-0.3938888609409332
41,-0.018177196383476257,-0.34272852540016174,-0.4445808231830597
42,-0.01700587011873722,-0.34338492155075073,-0.44258207082748413
43,-0.016008978709578514,-0.3440779745578766,-0.44030267000198364
44,-0.015129892155528069,-0.3448096513748169,-0.4374622106552124
45,-0.014285378158092499,-0.3456972539424896,-0.43404754996299744
46,-0.01141562219709158,-0.3412396311759949,-0.4868975579738617
47,-0.010268005542457104,-0.34188947081565857,-0.4847496449947357
48,-0.009272786788642406,-0.34257808327674866,-0.48257362842559814
49,-0.008466825820505619,-0.3433239758014679,-0.4794272482395172
50,-0.007675584871321917,-0.344230055809021,-0.47594496607780457
51,-0.04334229975938797,-0.3490382730960846,-0.2930910587310791
52,-0.04188544675707817,-0.35009893774986267,-0.2899054288864136
53,-0.04031124711036682,-0.35116440057754517,-0.2873561978340149
